timestamp,flow_rate,duration_seconds,hour_of_day,day_of_week,fixture_id,inlet_ratio,rate_variance,is_night_time,pulse_trend,known_anomaly
2026-07-18T18:36:52+08:00,40.36,5,18,5,1,0.819,15.021,0,2.903,1
2026-07-18T18:40:40+08:00,9.48,398,18,5,2,1.102,2.097,0,-0.717,0
2026-07-18T19:13:05+08:00,7.44,177,19,5,2,1.122,1.165,0,0.274,0
2026-07-18T19:20:20+08:00,3.3,107,19,5,1,1.119,1.132,0,0.877,0
2026-07-18T19:23:50+08:00,12.0,365,19,5,3,1.056,4.158,0,0.293,0
2026-07-18T19:24:23+08:00,8.22,514,19,5,3,1.046,1.512,0,0.904,0
2026-07-18T19:36:09+08:00,1.89,111,19,5,1,1.049,0.156,0,-1.092,0
2026-07-18T19:40:18+08:00,2.74,73,19,5,1,1.064,0.401,0,-2.142,0
2026-07-18T20:10:31+08:00,2.26,25,20,5,1,1.079,0.184,0,-1.674,0
2026-07-18T20:22:14+08:00,8.71,307,20,5,3,1.099,1.474,0,-0.279,0
2026-07-18T20:28:11+08:00,0.98,215,20,5,0,1.032,0.218,0,-0.364,0
2026-07-18T20:49:09+08:00,8.04,206,20,5,0,1.05,1.487,0,2.193,0
2026-07-18T20:55:52+08:00,4.75,149,20,5,2,1.092,0.507,0,-0.94,0
2026-07-18T21:15:34+08:00,1.2,55,21,5,1,1.097,0.16,0,2.679,0
2026-07-18T21:31:02+08:00,9.8,440,21,5,2,1.127,3.189,0,0.147,0
2026-07-18T21:53:40+08:00,2.1,211,21,5,0,1.148,0.311,0,-1.739,0
2026-07-18T22:15:47+08:00,4.39,40,22,5,2,1.14,1.51,1,-0.057,0
2026-07-18T22:58:35+08:00,8.67,487,22,5,3,1.145,2.74,1,0.003,0
2026-07-18T23:58:31+08:00,2.6,258,23,5,1,1.149,0.826,1,-0.212,0
2026-07-19T04:56:23+08:00,4.56,266,4,6,2,1.058,0.786,1,-0.503,0
2026-07-19T06:12:44+08:00,3.4,177,6,6,3,1.121,1.021,0,-0.56,0
2026-07-19T06:42:03+08:00,7.01,133,6,6,2,1.11,0.437,0,-1.43,0
2026-07-19T06:55:45+08:00,6.71,953,6,6,2,1.058,1.312,0,0.932,0
2026-07-19T07:13:35+08:00,9.92,697,7,6,3,1.127,1.569,0,0.874,0
2026-07-19T07:21:24+08:00,7.2,87,7,6,3,1.036,0.708,0,0.433,0
2026-07-19T07:22:06+08:00,3.44,55,7,6,0,1.144,1.103,0,-0.616,0
2026-07-19T07:24:00+08:00,2.86,60,7,6,1,1.079,0.795,0,2.129,0
2026-07-19T07:24:04+08:00,2.52,54,7,6,1,1.063,0.776,0,-0.051,0
2026-07-19T07:25:25+08:00,8.13,1501,7,6,3,1.124,1.196,0,-2.884,0
2026-07-19T07:59:18+08:00,4.03,165,7,6,0,1.065,0.903,0,-0.712,0
2026-07-19T08:02:47+08:00,9.5,2140,8,6,3,1.045,2.012,0,2.634,0
2026-07-19T08:04:25+08:00,4.77,132,8,6,0,1.107,1.214,0,-0.032,0
2026-07-19T08:16:55+08:00,1.98,73,8,6,1,1.128,0.209,0,-2.279,0
2026-07-19T08:39:27+08:00,3.34,57,8,6,1,1.024,1.138,0,-0.643,0
2026-07-19T08:49:57+08:00,5.2,235,8,6,3,1.025,1.636,0,-0.554,0
2026-07-19T08:59:09+08:00,11.08,345,8,6,3,1.077,3.336,0,-0.987,0
2026-07-19T09:02:12+08:00,6.71,383,9,6,0,1.038,2.061,0,-1.176,0
2026-07-19T09:14:01+08:00,8.74,1865,9,6,3,1.028,2.328,0,0.931,0
2026-07-19T09:50:11+08:00,10.98,293,9,6,0,1.063,3.178,0,-1.292,0
2026-07-19T10:41:19+08:00,9.11,1255,10,6,0,1.136,1.158,0,2.978,0
2026-07-19T11:07:48+08:00,2.07,568,11,6,2,1.092,0.13,0,1.543,0
2026-07-19T11:50:33+08:00,1.04,44,11,6,1,1.032,0.277,0,-0.374,0
2026-07-19T12:50:09+08:00,2.17,185,12,6,0,1.146,0.178,0,0.278,0
2026-07-19T13:05:32+08:00,12.05,226,13,6,3,1.104,1.963,0,0.241,0
2026-07-19T13:06:17+08:00,7.0,211,13,6,0,1.068,2.445,0,-0.198,0
2026-07-19T13:20:43+08:00,11.03,420,13,6,3,1.106,3.115,0,-0.587,0
2026-07-19T13:22:09+08:00,4.81,156,13,6,2,1.142,1.595,0,-1.071,0
2026-07-19T14:14:50+08:00,7.74,130,14,6,2,1.121,2.249,0,1.404,0
2026-07-19T14:25:36+08:00,11.68,284,14,6,3,1.072,2.549,0,-0.222,0
2026-07-19T14:45:49+08:00,4.44,133,14,6,2,1.009,0.703,0,-0.354,0
2026-07-19T15:22:29+08:00,11.2,299,15,6,3,1.066,2.703,0,-0.109,0
2026-07-19T15:55:12+08:00,5.65,125,15,6,2,1.131,0.597,0,1.513,0
2026-07-19T16:09:29+08:00,3.39,31,16,6,1,1.011,0.897,0,-1.699,0
2026-07-19T16:12:54+08:00,5.36,408,16,6,2,1.069,0.554,0,0.172,0
2026-07-19T17:02:23+08:00,2.76,104,17,6,1,1.066,0.376,0,0.683,0
2026-07-19T17:05:48+08:00,7.96,126,17,6,0,1.095,1.963,0,-0.084,0
2026-07-19T17:07:38+08:00,6.56,233,17,6,2,1.06,0.441,0,-1.197,0
2026-07-19T17:49:14+08:00,7.85,181,17,6,3,1.144,0.559,0,0.825,0
2026-07-19T17:52:32+08:00,8.94,381,17,6,3,1.031,0.737,0,-0.167,0
2026-07-19T18:06:55+08:00,2.75,21,18,6,1,1.003,0.466,0,0.664,0
2026-07-19T18:34:43+08:00,3.0,24,18,6,1,1.042,0.247,0,-2.058,0
2026-07-19T18:42:13+08:00,5.82,38,18,6,2,1.029,0.708,0,-0.204,0
2026-07-19T18:43:09+08:00,8.37,215,18,6,0,1.067,2.193,0,-1.686,0
2026-07-19T18:52:47+08:00,5.44,61,18,6,2,1.04,1.894,0,1.24,0
2026-07-19T19:05:01+08:00,12.5,515,19,6,3,1.114,1.755,0,0.74,0
2026-07-19T19:07:20+08:00,5.68,234,19,6,0,1.13,1.525,0,-0.342,0
2026-07-19T19:27:59+08:00,6.99,609,19,6,0,1.025,1.389,0,0.44,0
2026-07-19T19:30:51+08:00,5.88,177,19,6,2,1.073,0.888,0,1.53,0
2026-07-19T19:40:46+08:00,10.99,1072,19,6,3,1.006,0.78,0,-0.934,0
2026-07-19T19:41:21+08:00,9.25,229,19,6,3,1.145,2.69,0,-0.844,0
2026-07-19T19:44:47+08:00,4.76,565,19,6,0,1.09,0.643,0,-2.369,0
2026-07-19T19:45:44+08:00,6.19,38,19,6,2,1.009,1.281,0,-1.143,0
2026-07-19T20:03:13+08:00,2.31,42,20,6,1,1.123,0.388,0,-0.271,0
2026-07-19T20:06:59+08:00,2.5,18,20,6,1,1.135,0.53,0,1.1,0
2026-07-19T20:31:02+08:00,8.8,584,20,6,3,1.046,1.252,0,-1.668,0
2026-07-19T20:34:39+08:00,9.75,1135,20,6,3,1.063,1.102,0,0.189,0
2026-07-19T20:51:38+08:00,10.43,84,20,6,3,1.068,3.538,0,-2.029,0
2026-07-19T21:53:49+08:00,3.05,35,21,6,1,1.126,0.865,0,0.464,0
2026-07-19T21:56:34+08:00,10.7,650,21,6,3,1.078,1.554,0,-0.431,0
2026-07-19T22:59:21+08:00,2.47,45,22,6,1,1.039,0.224,1,-1.138,0
2026-07-19T23:13:01+08:00,9.14,164,23,6,2,1.099,2.928,1,-0.097,0
2026-07-20T06:15:57+08:00,3.87,65,6,0,1,1.002,0.487,0,1.516,0
2026-07-20T06:38:23+08:00,4.94,591,6,0,0,1.068,1.211,0,-0.708,0
2026-07-20T06:51:37+08:00,3.64,98,6,0,2,1.116,1.046,0,-0.097,0
2026-07-20T07:03:30+08:00,6.39,44,7,0,2,1.032,1.255,0,-0.515,0
2026-07-20T07:17:32+08:00,4.87,496,7,0,0,1.021,1.66,0,0.978,0
2026-07-20T07:47:37+08:00,4.65,724,7,0,0,1.058,0.297,0,-0.14,0
2026-07-20T07:50:46+08:00,9.62,520,7,0,3,1.099,2.341,0,0.198,0
2026-07-20T08:06:37+08:00,3.26,204,8,0,0,1.143,0.633,0,1.176,0
2026-07-20T09:18:02+08:00,1.93,34,9,0,0,1.013,0.309,0,2.213,0
2026-07-20T09:31:39+08:00,2.96,35,9,0,1,1.047,0.295,0,-1.032,0
2026-07-20T10:02:38+08:00,6.66,135,10,0,2,1.052,0.484,0,0.674,0
2026-07-20T10:17:29+08:00,6.93,204,10,0,2,1.076,1.181,0,-0.667,0
2026-07-20T10:24:30+08:00,9.85,276,10,0,3,1.104,2.946,0,-0.181,0
2026-07-20T10:40:17+08:00,5.95,57,10,0,0,1.101,2.021,0,-1.0,0
2026-07-20T10:51:58+08:00,4.77,136,10,0,0,1.121,0.44,0,-1.139,0
2026-07-20T11:22:20+08:00,2.95,82,11,0,0,1.097,0.906,0,-0.935,0
2026-07-20T11:36:02+08:00,1.94,508,11,0,0,1.14,0.202,0,-1.234,0
2026-07-20T11:43:00+08:00,1.89,13,11,0,1,1.054,0.588,0,-2.39,0
2026-07-20T11:57:46+08:00,3.82,290,11,0,0,1.067,0.352,0,3.843,0
2026-07-20T11:58:41+08:00,9.84,1312,11,0,3,1.013,0.54,0,0.903,0
2026-07-20T12:30:55+08:00,2.33,53,12,0,1,1.038,0.207,0,1.02,0
2026-07-20T13:08:06+08:00,4.43,471,13,0,0,1.016,1.033,0,-0.388,0
2026-07-20T13:28:00+08:00,4.8,110,13,0,0,1.1,1.118,0,-0.4,0
2026-07-20T14:02:48+08:00,2.52,603,14,0,3,1.142,0.803,0,-0.069,0
2026-07-20T14:20:16+08:00,4.14,111,14,0,0,1.022,0.361,0,-0.038,0
2026-07-20T15:20:59+08:00,1.96,93,15,0,1,1.091,0.461,0,-0.105,0
2026-07-20T15:48:37+08:00,2.89,14,15,0,1,1.066,1.012,0,0.762,0
2026-07-20T17:26:51+08:00,9.42,141,17,0,0,1.092,0.974,0,0.157,0
2026-07-20T17:33:24+08:00,3.07,519,17,0,3,1.121,0.922,0,-0.578,0
2026-07-20T17:55:04+08:00,11.64,947,17,0,3,1.149,2.753,0,-0.315,0
2026-07-20T17:55:30+08:00,4.78,161,17,0,2,1.01,1.663,0,2.068,0
2026-07-20T17:57:39+08:00,10.88,415,17,0,0,1.076,3.406,0,0.021,0
2026-07-20T18:03:50+08:00,4.5,315,18,0,2,1.016,0.482,0,0.753,0
2026-07-20T18:09:15+08:00,6.44,530,18,0,2,1.121,0.511,0,2.147,0
2026-07-20T18:22:30+08:00,9.32,347,18,0,3,1.024,2.976,0,0.182,0
2026-07-20T18:25:47+08:00,12.21,407,18,0,3,1.035,1.528,0,1.331,0
2026-07-20T18:32:32+08:00,6.85,405,18,0,2,1.094,0.858,0,1.25,0
2026-07-20T18:41:56+08:00,6.19,29,18,0,2,1.024,1.46,0,0.896,0
2026-07-20T19:16:58+08:00,7.29,314,19,0,2,1.01,0.579,0,0.408,0
2026-07-20T19:20:56+08:00,3.43,304,19,0,0,1.018,0.408,0,-2.01,0
2026-07-20T19:30:16+08:00,9.06,1513,19,0,3,1.136,0.987,0,2.34,0
2026-07-20T19:38:52+08:00,5.07,103,19,0,2,1.128,1.194,0,-0.674,0
2026-07-20T19:41:02+08:00,1.7,159,19,0,0,1.037,0.346,0,-0.042,0
2026-07-20T19:41:32+08:00,8.17,159,19,0,2,1.081,2.204,0,1.066,0
2026-07-20T19:43:15+08:00,3.09,90,19,0,0,1.083,0.978,0,-0.757,0
2026-07-20T19:56:41+08:00,3.1,164,19,0,1,1.004,0.542,0,0.959,0
2026-07-20T19:57:05+08:00,2.55,43,19,0,1,1.081,0.534,0,-0.706,0
2026-07-20T20:03:55+08:00,11.84,297,20,0,3,1.136,3.717,0,1.327,0
2026-07-20T20:04:58+08:00,3.29,510,20,0,3,1.065,0.806,0,1.771,0
2026-07-20T20:07:07+08:00,6.11,234,20,0,2,1.101,1.475,0,0.06,0
2026-07-20T20:10:04+08:00,4.67,210,20,0,2,1.094,1.237,0,-0.091,0
2026-07-20T20:37:01+08:00,3.33,26,20,0,2,1.044,0.307,0,0.328,0
2026-07-20T20:51:51+08:00,4.61,170,20,0,2,1.092,0.898,0,-1.74,0
2026-07-20T21:52:45+08:00,2.07,69,21,0,1,1.102,0.581,0,-0.708,0
2026-07-20T22:13:47+08:00,7.35,29,22,0,2,1.042,0.399,1,2.711,0
2026-07-20T22:26:49+08:00,3.38,67,22,0,1,1.02,0.616,1,-0.043,0
2026-07-20T23:31:29+08:00,9.77,34,23,0,0,1.099,2.326,1,-0.697,0
2026-07-21T00:06:30+08:00,4.98,60,0,1,0,1.049,1.316,1,-1.315,0
2026-07-21T00:06:37+08:00,9.36,2141,0,1,3,1.056,1.649,1,-1.403,0
2026-07-21T01:59:52+08:00,1.1,105,1,1,1,1.007,0.322,1,-0.905,0
2026-07-21T02:24:14+08:00,1.78,289,2,1,2,1.103,0.307,1,-0.37,0
2026-07-21T06:09:15+08:00,2.6,18,6,1,1,1.075,0.416,0,-0.456,0
2026-07-21T06:13:26+08:00,1.31,71,6,1,1,1.073,0.435,0,1.525,0
2026-07-21T06:23:40+08:00,1.79,13,6,1,1,1.115,0.532,0,1.006,0
2026-07-21T06:34:58+08:00,4.3,212,6,1,0,1.092,0.863,0,-2.003,0
2026-07-21T06:35:30+08:00,7.06,41,6,1,0,1.078,2.412,0,0.076,0
2026-07-21T06:37:54+08:00,2.59,55,6,1,1,1.091,0.775,0,-0.414,0
2026-07-21T06:44:15+08:00,4.01,181,6,1,0,1.132,1.043,0,-0.923,0
2026-07-21T07:03:30+08:00,4.23,266,7,1,2,1.146,0.787,0,-3.256,0
2026-07-21T07:03:57+08:00,10.48,668,7,1,3,1.046,2.47,0,-0.539,0
2026-07-21T07:04:35+08:00,9.72,94,7,1,0,1.084,1.791,0,0.027,0
2026-07-21T07:27:58+08:00,7.81,220,7,1,3,1.055,1.461,0,-0.249,0
2026-07-21T07:33:36+08:00,9.92,443,7,1,0,1.009,1.895,0,-0.648,0
2026-07-21T07:37:39+08:00,5.32,519,7,1,2,1.023,0.3,0,1.859,0
2026-07-21T07:41:23+08:00,2.18,355,7,1,0,1.149,0.453,0,0.208,0
2026-07-21T07:45:37+08:00,12.23,246,7,1,3,1.146,3.345,0,-1.227,0
2026-07-21T08:02:43+08:00,1.81,55,8,1,1,1.098,0.316,0,1.247,0
2026-07-21T08:15:55+08:00,7.9,77,8,1,2,1.128,2.707,0,0.922,0
2026-07-21T08:22:11+08:00,11.81,408,8,1,3,1.018,0.817,0,-1.139,0
2026-07-21T08:27:57+08:00,8.75,1654,8,1,3,1.001,2.241,0,2.199,0
2026-07-21T08:29:19+08:00,9.63,44,8,1,0,1.107,2.878,0,1.176,0
2026-07-21T08:49:37+08:00,7.65,103,8,1,2,1.085,1.82,0,-0.817,0
2026-07-21T08:49:53+08:00,8.59,88,8,1,0,1.044,1.144,0,-1.298,0
2026-07-21T08:59:06+08:00,6.09,1195,8,1,0,1.137,1.001,0,-1.588,0
2026-07-21T09:13:41+08:00,4.35,630,9,1,2,1.134,1.064,0,-0.035,0
2026-07-21T09:20:35+08:00,5.69,1573,9,1,3,1.142,1.04,0,-1.158,0
2026-07-21T09:35:12+08:00,7.87,873,9,1,3,1.046,2.397,0,0.082,0
2026-07-21T09:40:21+08:00,2.78,35,9,1,1,1.116,0.454,0,-0.848,0
2026-07-21T09:56:18+08:00,7.01,633,9,1,2,1.111,1.336,0,-1.87,0
2026-07-21T10:30:09+08:00,6.21,315,10,1,2,1.055,1.693,0,-1.83,0
2026-07-21T10:44:17+08:00,6.01,643,10,1,3,1.099,0.567,0,2.117,0
2026-07-21T11:03:43+08:00,2.49,21,11,1,1,1.109,0.782,0,-0.296,0
2026-07-21T11:21:48+08:00,4.39,236,11,1,2,1.123,1.28,0,-2.441,0
2026-07-21T12:23:55+08:00,9.34,391,12,1,0,1.033,1.405,0,-1.336,0
2026-07-21T13:00:17+08:00,2.72,58,13,1,1,1.107,0.763,0,0.923,0
2026-07-21T13:06:36+08:00,0.62,86,13,1,1,1.117,0.034,0,2.039,0
2026-07-21T13:20:25+08:00,5.72,482,13,1,0,1.037,1.425,0,0.188,0
2026-07-21T13:25:10+08:00,2.37,703,13,1,0,1.031,0.62,0,0.901,0
2026-07-21T13:57:43+08:00,1.54,249,13,1,0,1.039,0.295,0,-1.55,0
2026-07-21T14:09:38+08:00,6.76,74,14,1,2,1.145,1.721,0,0.47,0
2026-07-21T14:42:10+08:00,6.82,164,14,1,2,1.021,1.931,0,0.453,0
2026-07-21T14:51:11+08:00,5.1,261,14,1,0,1.125,0.969,0,-0.936,0
2026-07-21T15:43:01+08:00,3.33,777,15,1,0,1.133,1.149,0,0.702,0
2026-07-21T16:00:21+08:00,5.19,60,16,1,2,1.101,1.598,0,-0.815,0
2026-07-21T16:12:38+08:00,1.18,143,16,1,0,1.137,0.212,0,-0.899,0
2026-07-21T17:03:05+08:00,3.66,26,17,1,1,1.066,0.435,0,0.748,0
2026-07-21T17:12:47+08:00,0.59,266,17,1,1,1.091,0.172,0,0.824,0
2026-07-21T17:28:56+08:00,3.47,313,17,1,2,1.081,0.378,0,-0.582,0
2026-07-21T17:32:39+08:00,5.93,381,17,1,3,1.055,1.285,0,-2.192,0
2026-07-21T17:36:14+08:00,3.11,28,17,1,1,1.066,0.18,0,-0.073,0
2026-07-21T17:57:11+08:00,6.86,29,17,1,2,1.142,1.869,0,0.993,0
2026-07-21T18:25:59+08:00,12.68,341,18,1,3,1.093,4.235,0,0.845,0
2026-07-21T18:38:54+08:00,6.94,206,18,1,2,1.072,1.456,0,1.017,0
2026-07-21T18:51:14+08:00,5.4,538,18,1,2,1.011,0.371,0,-1.364,0
2026-07-21T18:54:06+08:00,9.51,109,18,1,0,1.149,1.395,0,0.592,0
2026-07-21T19:03:55+08:00,6.72,1490,19,1,3,1.116,2.105,0,1.516,0
2026-07-21T19:04:36+08:00,8.64,55,19,1,0,1.019,2.444,0,-0.368,0
2026-07-21T19:05:37+08:00,8.71,541,19,1,3,1.065,2.874,0,-0.479,0
2026-07-21T19:09:02+08:00,5.15,95,19,1,2,1.076,1.427,0,-0.123,0
2026-07-21T19:23:16+08:00,5.53,68,19,1,0,1.092,0.985,0,-0.408,0
2026-07-21T19:26:39+08:00,3.54,355,19,1,0,1.131,0.741,0,1.835,0
2026-07-21T19:28:07+08:00,7.16,131,19,1,2,1.142,0.885,0,-0.595,0
2026-07-21T19:46:48+08:00,10.34,160,19,1,3,1.004,0.635,0,-0.749,0
2026-07-21T19:52:18+08:00,1.03,47,19,1,1,1.047,0.185,0,0.981,0
2026-07-21T20:40:10+08:00,3.16,32,20,1,1,1.114,0.471,0,0.199,0
2026-07-21T20:40:19+08:00,5.2,162,20,1,0,1.093,0.487,0,0.698,0
2026-07-21T20:44:52+08:00,5.89,223,20,1,2,1.15,1.261,0,-2.745,0
2026-07-21T20:51:11+08:00,7.86,135,20,1,3,1.063,1.376,0,-1.718,0
2026-07-21T20:52:03+08:00,8.49,313,20,1,0,1.03,0.687,0,-2.667,0
2026-07-21T21:06:13+08:00,6.62,117,21,1,2,1.053,2.02,0,-0.352,0
2026-07-21T21:23:57+08:00,4.03,79,21,1,0,1.145,0.516,0,0.326,0
2026-07-21T22:39:02+08:00,3.29,321,22,1,0,1.133,0.776,1,0.671,0
2026-07-21T22:45:27+08:00,4.55,188,22,1,2,1.01,0.403,1,-0.078,0
2026-07-21T23:00:27+08:00,4.37,557,23,1,0,1.134,1.208,1,-0.179,0
2026-07-21T23:04:58+08:00,6.66,1408,23,1,3,1.046,1.821,1,-3.013,0
2026-07-22T00:18:00+08:00,3.62,67,0,2,1,1.019,0.864,1,0.035,0
2026-07-22T03:07:53+08:00,26.64,1610,3,2,1,1.083,3.061,1,0.564,1
2026-07-22T06:09:57+08:00,7.8,208,6,2,3,1.042,1.232,0,1.826,0
2026-07-22T06:19:48+08:00,8.54,63,6,2,3,1.104,0.595,0,0.57,0
2026-07-22T06:27:37+08:00,7.28,1178,6,2,3,1.148,1.854,0,-0.56,0
2026-07-22T06:30:40+08:00,5.48,37,6,2,0,1.045,0.933,0,-0.23,0
2026-07-22T06:43:54+08:00,8.94,307,6,2,3,1.123,1.472,0,0.26,0
2026-07-22T06:44:25+08:00,6.59,32,6,2,2,1.058,2.137,0,-0.822,0
2026-07-22T07:03:54+08:00,2.02,20,7,2,1,1.099,0.481,0,0.865,0
2026-07-22T07:15:21+08:00,2.1,698,7,2,0,1.026,0.52,0,1.218,0
2026-07-22T07:16:55+08:00,2.58,36,7,2,2,1.061,0.656,0,0.373,0
2026-07-22T07:26:29+08:00,5.97,75,7,2,2,1.073,1.852,0,-2.02,0
2026-07-22T07:51:03+08:00,3.9,430,7,2,2,1.042,1.071,0,0.815,0
2026-07-22T07:57:50+08:00,2.09,9,7,2,1,1.085,0.353,0,-0.677,0
2026-07-22T08:00:24+08:00,8.15,693,8,2,0,1.041,1.239,0,0.114,0
2026-07-22T08:01:22+08:00,8.78,75,8,2,0,1.077,0.502,0,0.129,0
2026-07-22T08:16:26+08:00,10.5,648,8,2,3,1.034,0.991,0,2.206,0
2026-07-22T08:41:34+08:00,11.52,442,8,2,3,1.023,3.567,0,1.809,0
2026-07-22T08:47:59+08:00,2.06,19,8,2,1,1.052,0.137,0,0.945,0
2026-07-22T08:56:56+08:00,5.35,164,8,2,2,1.065,1.62,0,-1.473,0
2026-07-22T09:00:55+08:00,2.9,18,9,2,1,1.139,0.432,0,-0.937,0
2026-07-22T09:21:12+08:00,5.79,160,9,2,0,1.003,0.47,0,0.085,0
2026-07-22T09:45:57+08:00,8.89,498,9,2,3,1.042,2.537,0,0.941,0
2026-07-22T09:53:54+08:00,1.19,45,9,2,0,1.11,0.169,0,-0.574,0
2026-07-22T10:20:46+08:00,2.51,14,10,2,1,1.049,0.289,0,-0.648,0
2026-07-22T10:24:23+08:00,7.13,64,10,2,2,1.01,0.498,0,-0.657,0
2026-07-22T10:29:33+08:00,6.17,289,10,2,2,1.146,1.405,0,-0.851,0
2026-07-22T11:01:06+08:00,8.82,1543,11,2,3,1.112,0.884,0,-0.714,0
2026-07-22T11:21:14+08:00,9.13,189,11,2,0,1.133,2.725,0,-0.288,0
2026-07-22T11:40:47+08:00,9.69,2663,11,2,3,1.015,2.258,0,-1.036,0
2026-07-22T11:44:50+08:00,11.55,357,11,2,3,1.009,1.324,0,0.513,0
2026-07-22T11:53:50+08:00,1.94,51,11,2,0,1.108,0.521,0,-0.6,0
2026-07-22T12:11:11+08:00,9.21,311,12,2,2,1.013,2.503,0,-1.409,0
2026-07-22T12:26:02+08:00,9.37,324,12,2,3,1.024,1.975,0,-2.75,0
2026-07-22T12:39:01+08:00,0.3,288,12,2,0,1.098,0.083,0,0.561,0
2026-07-22T12:45:41+08:00,4.81,130,12,2,1,1.047,0.357,0,1.235,0
2026-07-22T12:50:57+08:00,1.78,15,12,2,1,1.078,0.424,0,0.274,0
2026-07-22T13:53:11+08:00,1.61,40,13,2,0,1.146,0.48,0,0.45,0
2026-07-22T13:54:17+08:00,0.94,106,13,2,1,1.013,0.068,0,-0.261,0
2026-07-22T13:56:19+08:00,10.07,216,13,2,0,1.118,1.069,0,-0.993,0
2026-07-22T13:59:14+08:00,11.38,1173,13,2,3,1.033,1.798,0,0.406,0
2026-07-22T14:18:04+08:00,9.06,383,14,2,3,1.147,2.453,0,0.561,0
2026-07-22T14:19:54+08:00,9.98,489,14,2,3,1.101,3.435,0,2.457,0
2026-07-22T14:23:04+08:00,7.86,836,14,2,3,1.051,0.976,0,0.338,0
2026-07-22T14:44:35+08:00,1.81,20,14,2,1,1.089,0.443,0,-0.748,0
2026-07-22T14:57:41+08:00,4.61,434,14,2,2,1.041,1.141,0,1.474,0
2026-07-22T15:22:04+08:00,2.65,67,15,2,1,1.023,0.31,0,-0.867,0
2026-07-22T15:33:07+08:00,7.64,229,15,2,3,1.103,2.536,0,-0.627,0
2026-07-22T16:37:04+08:00,6.23,401,16,2,3,1.137,0.62,0,-1.634,0
2026-07-22T16:39:13+08:00,5.96,248,16,2,2,1.054,0.488,0,0.004,0
2026-07-22T17:12:06+08:00,8.67,234,17,2,0,1.128,1.654,0,1.199,0
2026-07-22T17:20:17+08:00,7.52,56,17,2,2,1.014,2.119,0,-1.085,0
2026-07-22T17:26:46+08:00,2.14,39,17,2,1,1.085,0.479,0,2.171,0
2026-07-22T17:38:12+08:00,7.32,173,17,2,0,1.004,1.367,0,-3.084,0
2026-07-22T17:38:54+08:00,10.0,247,17,2,3,1.11,2.107,0,1.483,0
2026-07-22T17:55:33+08:00,5.95,139,17,2,2,1.059,1.879,0,-0.308,0
2026-07-22T17:56:19+08:00,6.76,263,17,2,2,1.14,2.195,0,-0.049,0
2026-07-22T18:04:18+08:00,7.21,96,18,2,0,1.124,1.738,0,2.692,0
2026-07-22T18:19:34+08:00,3.81,645,18,2,0,1.055,0.491,0,-1.44,0
2026-07-22T18:24:50+08:00,4.89,457,18,2,2,1.093,1.426,0,0.909,0
2026-07-22T18:38:02+08:00,1.52,50,18,2,1,1.124,0.262,0,-1.94,0
2026-07-22T18:46:15+08:00,2.65,147,18,2,2,1.125,0.798,0,0.957,0
2026-07-22T18:52:01+08:00,3.89,37,18,2,1,1.055,0.914,0,0.67,0
2026-07-22T18:57:01+08:00,2.69,24,18,2,1,1.078,0.617,0,-0.11,0
2026-07-22T19:10:14+08:00,7.5,1931,19,2,3,1.105,0.741,0,-0.133,0
2026-07-22T19:33:21+08:00,7.85,1376,19,2,3,1.092,0.727,0,-1.434,0
2026-07-22T19:56:39+08:00,4.54,88,19,2,2,1.024,1.379,0,0.312,0
2026-07-22T20:10:45+08:00,7.0,149,20,2,3,1.083,1.68,0,1.086,0
2026-07-22T20:11:01+08:00,2.9,27,20,2,1,1.081,0.164,0,-3.124,0
2026-07-22T20:29:30+08:00,6.38,274,20,2,0,1.011,1.49,0,1.695,0
2026-07-22T20:32:43+08:00,10.32,1506,20,2,3,1.133,1.184,0,-0.361,0
2026-07-22T20:33:40+08:00,6.88,297,20,2,0,1.068,1.442,0,-0.411,0
2026-07-22T20:35:26+08:00,3.32,259,20,2,3,1.076,0.85,0,-0.264,0
2026-07-22T21:36:26+08:00,2.32,37,21,2,1,1.051,0.13,0,0.431,0
2026-07-22T21:42:05+08:00,6.09,75,21,2,0,1.025,0.894,0,-0.188,0
2026-07-22T22:39:25+08:00,4.9,613,22,2,0,1.006,0.437,1,0.624,0
2026-07-22T22:44:00+08:00,2.34,35,22,2,1,1.123,0.265,1,-0.102,0
2026-07-22T23:25:49+08:00,9.16,449,23,2,3,1.103,1.829,1,0.581,0
2026-07-22T23:30:44+08:00,3.13,49,23,2,1,1.13,0.413,1,-0.471,0
2026-07-22T23:34:05+08:00,8.5,137,23,2,3,1.136,0.439,1,-0.514,0
2026-07-23T02:15:21+08:00,15.22,1221,2,3,3,1.096,1.58,1,-0.499,1
2026-07-23T06:06:24+08:00,2.17,272,6,3,1,1.005,0.723,0,-0.695,0
2026-07-23T06:12:36+08:00,10.16,1027,6,3,3,1.039,0.677,0,0.166,0
2026-07-23T06:13:24+08:00,10.81,182,6,3,3,1.052,2.144,0,0.644,0
2026-07-23T06:13:39+08:00,2.79,65,6,3,0,1.088,0.829,0,-0.13,0
2026-07-23T06:45:04+08:00,8.06,37,6,3,2,1.033,0.542,0,-2.484,0
2026-07-23T06:49:12+08:00,2.92,316,6,3,0,1.131,0.602,0,-0.313,0
2026-07-23T06:50:54+08:00,2.04,145,6,3,1,1.088,0.333,0,1.741,0
2026-07-23T07:07:12+08:00,7.16,355,7,3,2,1.134,0.366,0,0.886,0
