timestamp,flow_rate,duration_seconds,hour_of_day,day_of_week,fixture_id,inlet_ratio,rate_variance,is_night_time,pulse_trend,label
2026-07-04T08:09:02+08:00,10.87,595,8,5,3,1.118,2.621,0,2.756,0
2026-07-04T08:24:17+08:00,5.87,66,8,5,2,1.043,0.434,0,-0.353,0
2026-07-04T08:28:36+08:00,10.68,340,8,5,2,1.187,0.633,0,-1.077,2
2026-07-04T08:29:03+08:00,2.15,44,8,5,1,1.08,0.648,0,0.356,0
2026-07-04T08:44:11+08:00,4.08,376,8,5,0,1.097,1.187,0,-0.712,0
2026-07-04T08:44:39+08:00,0.15,938,8,5,2,1.051,0.007,0,0.206,1
2026-07-04T08:50:59+08:00,7.63,77,8,5,2,1.015,2.622,0,1.707,0
2026-07-04T09:00:22+08:00,9.79,44,9,5,0,1.001,1.841,0,-1.457,0
2026-07-04T09:05:23+08:00,10.16,93,9,5,3,1.004,0.749,0,0.782,0
2026-07-04T09:19:31+08:00,0.27,721,9,5,3,1.101,0.013,0,0.45,1
2026-07-04T09:29:44+08:00,6.81,86,9,5,2,1.112,1.504,0,0.314,0
2026-07-04T10:02:37+08:00,8.03,217,10,5,2,1.013,0.799,0,-0.917,0
2026-07-04T10:04:00+08:00,4.28,392,10,5,0,1.033,0.498,0,-1.329,0
2026-07-04T10:28:46+08:00,5.71,130,10,5,0,1.118,1.179,0,-1.102,0
2026-07-04T10:38:05+08:00,4.25,59,10,5,1,1.135,1.103,0,-1.117,0
2026-07-04T10:52:06+08:00,5.72,113,10,5,2,1.039,1.613,0,0.126,0
2026-07-04T10:58:23+08:00,6.0,125,10,5,2,1.079,0.31,0,-0.176,0
2026-07-04T11:02:12+08:00,3.29,24,11,5,1,1.124,0.207,0,-1.225,0
2026-07-04T11:35:15+08:00,8.93,668,11,5,3,1.087,1.598,0,-1.013,0
2026-07-04T11:38:11+08:00,7.44,135,11,5,2,1.093,1.14,0,-0.5,0
2026-07-04T12:32:12+08:00,2.63,25,12,5,1,1.037,0.523,0,0.01,0
2026-07-04T12:52:26+08:00,6.71,181,12,5,3,1.01,1.268,0,-0.255,0
2026-07-04T13:05:03+08:00,6.05,184,13,5,2,1.066,0.476,0,0.465,0
2026-07-04T13:16:31+08:00,6.55,2164,13,5,3,1.077,0.617,0,-2.545,0
2026-07-04T13:30:42+08:00,7.24,43,13,5,2,1.115,2.056,0,0.859,0
2026-07-04T13:47:07+08:00,1.42,144,13,5,1,1.087,0.115,0,0.849,0
2026-07-04T13:53:57+08:00,8.6,83,13,5,3,1.063,2.478,0,0.987,0
2026-07-04T14:01:51+08:00,8.88,35,14,5,2,1.1,1.292,0,-1.393,0
2026-07-04T14:08:59+08:00,5.86,121,14,5,2,1.049,0.725,0,-0.169,0
2026-07-04T14:23:24+08:00,9.71,111,14,5,3,1.069,0.664,0,0.1,0
2026-07-04T14:37:41+08:00,3.63,51,14,5,1,1.113,0.237,0,-0.671,0
2026-07-04T14:51:46+08:00,4.64,100,14,5,2,1.039,0.947,0,1.01,0
2026-07-04T15:02:04+08:00,8.78,655,15,5,3,1.022,2.516,0,0.433,0
2026-07-04T15:12:13+08:00,0.59,21,15,5,1,1.077,0.145,0,0.757,0
2026-07-04T15:25:21+08:00,10.44,1962,15,5,3,1.007,1.319,0,-0.676,0
2026-07-04T15:35:17+08:00,2.98,45,15,5,1,1.058,0.687,0,-2.465,0
2026-07-04T15:39:23+08:00,6.47,31,15,5,0,1.035,0.552,0,-1.086,0
2026-07-04T15:44:24+08:00,3.3,51,15,5,1,1.005,0.467,0,0.869,0
2026-07-04T16:25:49+08:00,6.54,108,16,5,2,1.025,1.868,0,0.363,0
2026-07-04T16:35:02+08:00,6.55,371,16,5,3,1.146,1.618,0,-0.436,0
2026-07-04T16:58:50+08:00,5.54,336,16,5,2,1.105,1.599,0,-0.991,0
2026-07-04T17:01:30+08:00,2.22,20,17,5,1,1.025,0.318,0,0.217,0
2026-07-04T17:05:58+08:00,4.89,29,17,5,2,1.017,0.968,0,0.122,0
2026-07-04T17:14:14+08:00,9.59,214,17,5,3,1.069,2.752,0,-1.72,0
2026-07-04T17:23:07+08:00,1.69,53,17,5,0,1.021,0.352,0,0.748,0
2026-07-04T17:36:46+08:00,8.45,419,17,5,3,1.079,2.187,0,-0.904,0
2026-07-04T17:48:28+08:00,8.47,1167,17,5,3,1.12,2.146,0,-1.382,0
2026-07-04T17:50:26+08:00,2.23,57,17,5,1,1.019,0.245,0,1.955,0
2026-07-04T18:02:51+08:00,9.67,263,18,5,3,1.041,3.203,0,-0.811,0
2026-07-04T18:13:10+08:00,1.4,13,18,5,1,1.06,0.337,0,0.001,0
2026-07-04T18:14:13+08:00,2.54,83,18,5,1,1.15,0.791,0,-1.623,0
2026-07-04T18:18:07+08:00,5.57,65,18,5,0,1.125,0.454,0,1.624,0
2026-07-04T18:26:30+08:00,2.05,61,18,5,1,1.123,0.149,0,-1.983,0
2026-07-04T18:34:22+08:00,7.62,84,18,5,0,1.037,0.727,0,-1.509,0
2026-07-04T18:36:23+08:00,2.76,12,18,5,1,1.111,0.913,0,0.342,0
2026-07-04T18:38:32+08:00,0.43,754,18,5,2,1.234,0.013,0,0.166,1
2026-07-04T18:38:51+08:00,2.19,323,18,5,3,1.008,0.389,0,-1.471,0
2026-07-04T18:42:57+08:00,2.67,17,18,5,1,1.061,0.486,0,0.016,0
2026-07-04T18:45:49+08:00,12.98,95,18,5,3,1.063,1.662,0,-0.067,0
2026-07-04T18:49:03+08:00,5.14,27,18,5,2,1.053,0.381,0,0.333,0
2026-07-04T18:53:50+08:00,5.49,123,18,5,2,1.079,1.498,0,0.519,0
2026-07-04T18:54:48+08:00,6.32,112,18,5,0,1.12,0.909,0,0.303,0
2026-07-04T19:31:38+08:00,6.49,256,19,5,0,1.125,0.449,0,-0.49,0
2026-07-04T19:36:27+08:00,2.77,34,19,5,1,1.12,0.951,0,0.54,0
2026-07-04T19:58:46+08:00,7.61,706,19,5,3,1.125,0.9,0,1.436,0
2026-07-04T20:05:06+08:00,3.67,256,20,5,2,1.1,0.845,0,0.077,0
2026-07-04T20:34:49+08:00,24.38,613,20,5,3,1.123,0.727,0,-0.741,2
2026-07-04T20:39:34+08:00,6.48,452,20,5,0,1.069,1.016,0,-0.838,0
2026-07-04T20:50:10+08:00,13.78,710,20,5,3,1.122,1.439,0,-1.212,0
2026-07-04T20:52:24+08:00,1.75,38,20,5,1,1.081,0.133,0,-3.521,0
2026-07-04T21:05:24+08:00,15.95,2256,21,5,2,1.088,0.359,0,-0.047,2
2026-07-04T21:22:30+08:00,7.41,750,21,5,0,1.064,2.241,0,-0.049,0
2026-07-04T21:45:38+08:00,0.49,2886,21,5,1,1.225,0.017,0,0.017,1
2026-07-04T21:58:30+08:00,5.12,300,21,5,0,1.077,1.143,0,-0.437,0
2026-07-04T22:22:23+08:00,2.39,22,22,5,2,1.057,0.421,1,-0.158,0
2026-07-04T22:29:58+08:00,6.73,48,22,5,0,1.019,1.561,1,-0.834,0
2026-07-04T23:17:37+08:00,2.51,81,23,5,0,1.025,0.419,1,-1.466,0
2026-07-04T23:37:57+08:00,9.38,919,23,5,3,1.013,0.677,1,0.105,0
2026-07-04T23:55:18+08:00,4.09,162,23,5,1,1.0,0.892,1,0.986,0
2026-07-04T23:57:20+08:00,8.99,208,23,5,2,1.035,1.477,1,0.288,0
2026-07-05T01:22:33+08:00,16.56,1606,1,6,1,1.131,0.339,1,0.066,2
2026-07-05T02:42:32+08:00,21.21,157,2,6,3,1.183,0.42,1,-0.584,2
2026-07-05T06:13:08+08:00,10.14,92,6,6,3,1.074,3.409,0,1.546,0
2026-07-05T06:18:21+08:00,7.6,157,6,6,2,1.047,1.495,0,-1.807,0
2026-07-05T06:20:48+08:00,11.54,914,6,6,3,1.106,3.218,0,-0.928,0
2026-07-05T06:34:22+08:00,2.91,12,6,6,1,1.08,0.97,0,0.827,0
2026-07-05T06:40:19+08:00,1.39,8,6,6,1,1.071,0.259,0,0.123,0
2026-07-05T06:45:17+08:00,8.87,422,6,6,3,1.036,1.752,0,-0.556,0
2026-07-05T06:46:21+08:00,5.13,616,6,6,0,1.006,1.207,0,0.379,0
2026-07-05T06:54:08+08:00,2.34,39,6,6,1,1.009,0.211,0,-0.02,0
2026-07-05T06:56:59+08:00,9.84,1113,6,6,2,1.132,3.086,0,-1.192,0
2026-07-05T07:10:59+08:00,2.2,92,7,6,3,1.002,0.481,0,0.302,0
2026-07-05T07:32:14+08:00,0.52,37,7,6,1,1.051,0.168,0,-0.132,0
2026-07-05T07:51:29+08:00,10.03,359,7,6,3,1.084,3.262,0,-1.746,0
2026-07-05T07:55:13+08:00,8.73,49,7,6,0,1.025,0.73,0,2.727,0
2026-07-05T07:57:44+08:00,10.66,576,7,6,0,1.144,3.37,0,-0.269,0
2026-07-05T08:07:22+08:00,9.35,43,8,6,2,1.087,1.271,0,2.253,0
2026-07-05T08:21:45+08:00,6.19,209,8,6,0,1.0,2.015,0,0.838,0
2026-07-05T08:25:02+08:00,4.42,1205,8,6,0,1.089,1.062,0,-0.011,0
2026-07-05T08:36:43+08:00,2.81,28,8,6,1,1.128,0.376,0,1.807,0
2026-07-05T08:39:59+08:00,9.05,1179,8,6,3,1.013,1.518,0,0.687,0
2026-07-05T08:46:23+08:00,3.63,46,8,6,1,1.095,0.71,0,0.289,0
2026-07-05T08:46:32+08:00,8.83,224,8,6,3,1.073,2.458,0,-1.277,0
2026-07-05T09:06:52+08:00,7.94,617,9,6,0,1.04,2.138,0,-2.298,0
2026-07-05T09:21:57+08:00,9.8,434,9,6,0,1.004,2.122,0,-1.743,0
2026-07-05T09:28:48+08:00,3.85,152,9,6,2,1.114,0.934,0,-0.72,0
2026-07-05T09:39:17+08:00,5.12,35,9,6,2,1.076,1.565,0,-0.695,0
2026-07-05T09:40:55+08:00,2.1,14,9,6,1,1.007,0.139,0,1.782,0
2026-07-05T10:02:08+08:00,3.47,63,10,6,1,1.034,0.731,0,-0.821,0
2026-07-05T10:03:26+08:00,0.16,5627,10,6,1,1.257,0.005,0,0.413,1
2026-07-05T10:04:08+08:00,8.14,658,10,6,3,1.067,2.605,0,0.256,0
2026-07-05T10:16:54+08:00,7.64,529,10,6,3,1.058,0.402,0,0.581,0
2026-07-05T10:26:44+08:00,8.79,1481,10,6,3,1.016,0.489,0,-0.276,0
2026-07-05T11:27:41+08:00,6.22,285,11,6,0,1.103,0.901,0,0.097,0
2026-07-05T11:39:20+08:00,2.51,107,11,6,1,1.047,0.787,0,1.545,0
2026-07-05T11:41:01+08:00,1.16,242,11,6,0,1.028,0.119,0,2.193,0
2026-07-05T11:49:07+08:00,3.52,445,11,6,0,1.021,0.955,0,-0.996,0
2026-07-05T11:54:55+08:00,6.86,2203,11,6,3,1.087,1.935,0,-0.501,0
2026-07-05T12:13:18+08:00,8.2,723,12,6,3,1.116,0.702,0,2.377,0
2026-07-05T12:20:00+08:00,2.91,63,12,6,1,1.125,0.165,0,-1.45,0
2026-07-05T12:21:01+08:00,16.12,276,12,6,1,1.064,0.651,0,0.468,2
2026-07-05T12:32:39+08:00,24.35,439,12,6,3,1.198,0.747,0,0.056,2
2026-07-05T12:50:37+08:00,6.43,134,12,6,2,1.072,0.744,0,1.603,0
2026-07-05T12:57:28+08:00,2.76,21,12,6,1,1.113,0.705,0,0.629,0
2026-07-05T13:02:39+08:00,7.44,269,13,6,3,1.136,0.985,0,0.851,0
2026-07-05T13:20:55+08:00,3.92,76,13,6,2,1.026,0.358,0,-1.429,0
2026-07-05T13:21:18+08:00,0.3,50,13,6,1,1.078,0.084,0,-0.038,0
2026-07-05T13:36:27+08:00,4.06,355,13,6,0,1.022,1.306,0,0.582,0
2026-07-05T13:40:36+08:00,3.51,37,13,6,0,1.026,0.289,0,1.204,0
2026-07-05T13:46:04+08:00,9.46,485,13,6,3,1.018,0.778,0,0.404,0
2026-07-05T15:40:19+08:00,4.08,92,15,6,1,1.038,0.982,0,-0.924,0
2026-07-05T15:47:13+08:00,3.64,119,15,6,2,1.024,1.245,0,-0.022,0
2026-07-05T16:33:09+08:00,5.44,123,16,6,0,1.021,0.679,0,1.712,0
2026-07-05T16:58:22+08:00,8.52,1196,16,6,3,1.131,1.278,0,-1.731,0
2026-07-05T17:00:04+08:00,1.14,90,17,6,1,1.023,0.398,0,1.809,0
2026-07-05T17:09:48+08:00,2.33,37,17,6,1,1.092,0.185,0,-0.329,0
2026-07-05T17:09:48+08:00,8.66,126,17,6,0,1.107,2.334,0,1.839,0
2026-07-05T17:19:04+08:00,8.62,1027,17,6,3,1.074,0.782,0,-0.399,0
2026-07-05T17:19:36+08:00,3.51,47,17,6,1,1.015,0.979,0,0.178,0
2026-07-05T17:28:55+08:00,7.78,166,17,6,3,1.002,1.406,0,0.744,0
2026-07-05T17:32:06+08:00,2.15,356,17,6,3,1.026,0.602,0,0.172,0
2026-07-05T17:35:46+08:00,0.15,737,17,6,3,1.039,0.002,0,-0.117,1
2026-07-05T17:48:48+08:00,8.16,283,17,6,3,1.113,1.29,0,-0.016,0
2026-07-05T17:59:59+08:00,6.0,292,17,6,2,1.133,1.032,0,0.559,0
2026-07-05T18:00:11+08:00,2.49,182,18,6,0,1.138,0.159,0,1.358,0
2026-07-05T18:01:09+08:00,6.06,357,18,6,2,1.039,0.439,0,-0.632,0
2026-07-05T18:02:09+08:00,4.76,240,18,6,0,1.038,0.71,0,-0.221,0
2026-07-05T18:06:24+08:00,6.63,1279,18,6,3,1.027,1.482,0,0.153,0
2026-07-05T18:06:37+08:00,4.21,135,18,6,0,1.048,0.552,0,-2.219,0
2026-07-05T18:10:47+08:00,3.58,12,18,6,1,1.122,0.684,0,-0.917,0
2026-07-05T18:15:09+08:00,6.0,44,18,6,0,1.042,1.481,0,-1.236,0
2026-07-05T18:25:26+08:00,5.94,117,18,6,3,1.117,1.969,0,0.574,0
2026-07-05T18:29:46+08:00,6.38,477,18,6,0,1.072,1.965,0,-0.913,0
2026-07-05T18:31:33+08:00,9.18,429,18,6,2,1.009,0.341,0,0.189,2
2026-07-05T18:34:27+08:00,1.62,94,18,6,1,1.015,0.121,0,-0.93,0
2026-07-05T18:42:27+08:00,2.01,14,18,6,1,1.084,0.697,0,-0.674,0
2026-07-05T18:49:15+08:00,7.04,211,18,6,0,1.014,1.308,0,1.665,0
2026-07-05T18:59:31+08:00,2.29,26,18,6,1,1.07,0.269,0,0.155,0
2026-07-05T19:11:52+08:00,8.22,216,19,6,0,1.043,1.699,0,1.428,0
2026-07-05T19:21:11+08:00,3.09,52,19,6,1,1.058,1.01,0,0.596,0
2026-07-05T19:23:30+08:00,7.43,135,19,6,2,1.037,0.99,0,0.982,0
2026-07-05T19:28:10+08:00,10.47,1655,19,6,3,1.147,2.674,0,0.059,0
2026-07-05T19:28:41+08:00,10.18,377,19,6,3,1.012,2.348,0,1.199,0
2026-07-05T19:30:11+08:00,4.43,64,19,6,2,1.068,0.263,0,1.573,0
2026-07-05T19:43:49+08:00,8.96,75,19,6,0,1.065,2.801,0,-0.778,0
2026-07-05T19:53:38+08:00,12.04,673,19,6,3,1.03,2.412,0,-0.075,0
2026-07-05T20:00:58+08:00,8.0,39,20,6,2,1.045,1.628,0,1.565,0
2026-07-05T20:09:58+08:00,0.32,3798,20,6,3,1.046,0.014,0,0.175,1
2026-07-05T20:11:55+08:00,2.0,13,20,6,1,1.078,0.14,0,1.542,0
2026-07-05T20:16:39+08:00,1.28,22,20,6,1,1.107,0.084,0,-0.246,0
2026-07-05T20:30:43+08:00,9.89,224,20,6,2,1.11,0.222,0,-0.092,2
2026-07-05T20:40:32+08:00,6.18,244,20,6,2,1.089,1.869,0,0.118,0
2026-07-05T20:55:48+08:00,2.68,499,20,6,0,1.011,0.671,0,-0.551,0
2026-07-05T21:07:41+08:00,8.14,1766,21,6,3,1.039,1.88,0,0.609,0
2026-07-05T21:53:31+08:00,2.99,26,21,6,1,1.013,0.279,0,-2.274,0
2026-07-05T22:27:56+08:00,5.14,71,22,6,3,1.089,0.452,1,-1.079,0
2026-07-05T22:41:56+08:00,2.03,92,22,6,0,1.097,0.243,1,-1.098,0
2026-07-05T22:42:57+08:00,2.72,49,22,6,1,1.054,0.335,1,1.756,0
2026-07-05T23:30:58+08:00,7.63,74,23,6,3,1.103,2.3,1,0.775,0
2026-07-06T00:35:13+08:00,3.29,46,0,0,2,1.108,0.636,1,-3.29,0
2026-07-06T01:26:32+08:00,6.43,613,1,0,2,1.068,1.101,1,-0.788,0
2026-07-06T05:58:26+08:00,9.91,1258,5,0,1,1.045,0.337,0,-0.234,2
2026-07-06T06:06:31+08:00,7.71,78,6,0,0,1.132,1.812,0,0.987,0
2026-07-06T06:07:55+08:00,8.15,1113,6,0,2,1.114,1.497,0,2.626,0
2026-07-06T06:24:38+08:00,9.46,702,6,0,3,1.125,1.887,0,-0.104,0
2026-07-06T06:29:17+08:00,7.92,599,6,0,3,1.004,1.598,0,-1.473,0
2026-07-06T06:42:12+08:00,4.88,493,6,0,2,1.021,0.279,0,-0.04,0
2026-07-06T06:42:30+08:00,2.75,164,6,0,0,1.063,0.49,0,-2.842,0
2026-07-06T06:42:42+08:00,1.03,42,6,0,1,1.026,0.079,0,-0.217,0
2026-07-06T06:45:31+08:00,1.88,31,6,0,1,1.141,0.438,0,-1.124,0
2026-07-06T06:48:47+08:00,6.81,311,6,0,0,1.129,1.818,0,-2.037,0
2026-07-06T06:50:10+08:00,5.08,277,6,0,2,1.132,1.239,0,-0.251,0
2026-07-06T07:17:29+08:00,5.39,57,7,0,0,1.029,1.136,0,-2.135,0
2026-07-06T07:23:26+08:00,9.8,206,7,0,3,1.124,2.705,0,0.474,0
2026-07-06T07:27:28+08:00,9.16,236,7,0,3,1.054,1.199,0,0.076,0
2026-07-06T07:30:47+08:00,0.69,11,7,0,1,1.085,0.202,0,0.365,0
2026-07-06T07:35:04+08:00,5.62,85,7,0,0,1.032,1.395,0,-2.908,0
2026-07-06T07:46:27+08:00,3.49,110,7,0,2,1.015,0.491,0,2.042,0
2026-07-06T07:57:14+08:00,7.76,282,7,0,3,1.105,2.508,0,-0.113,0
2026-07-06T08:16:36+08:00,6.34,168,8,0,3,1.089,0.513,0,-0.644,0
2026-07-06T08:32:27+08:00,5.67,82,8,0,0,1.061,0.374,0,1.873,0
2026-07-06T08:42:51+08:00,1.92,15,8,0,1,1.033,0.576,0,-1.142,0
2026-07-06T08:52:55+08:00,9.37,280,8,0,3,1.135,0.732,0,1.919,0
2026-07-06T08:53:45+08:00,4.66,261,8,0,0,1.024,0.981,0,2.932,0
2026-07-06T08:57:22+08:00,5.66,308,8,0,3,1.106,1.412,0,-0.415,0
2026-07-06T09:16:43+08:00,11.81,542,9,0,3,1.127,1.536,0,-2.032,0
2026-07-06T09:28:02+08:00,8.65,162,9,0,3,1.114,0.815,0,-0.372,0
2026-07-06T09:49:08+08:00,5.49,424,9,0,2,1.148,1.052,0,-0.108,0
2026-07-06T10:04:32+08:00,3.42,150,10,0,0,1.047,0.519,0,-0.775,0
2026-07-06T10:20:59+08:00,3.15,99,10,0,1,1.125,0.647,0,1.028,0
2026-07-06T10:25:50+08:00,0.2,4768,10,0,3,1.219,0.008,0,0.036,1
2026-07-06T10:33:10+08:00,9.84,492,10,0,3,1.108,1.021,0,1.778,0
2026-07-06T10:50:36+08:00,2.78,218,10,0,1,1.055,0.18,0,-1.373,0
2026-07-06T10:54:32+08:00,2.29,92,10,0,1,1.141,0.767,0,0.421,0
2026-07-06T11:04:16+08:00,2.67,8,11,0,1,1.104,0.5,0,-0.711,0
2026-07-06T11:27:29+08:00,5.52,280,11,0,0,1.065,1.569,0,0.006,0
2026-07-06T11:30:14+08:00,7.65,619,11,0,3,1.041,1.477,0,-1.032,0
2026-07-06T11:59:53+08:00,8.17,94,11,0,0,1.033,1.449,0,-0.808,0
2026-07-06T12:02:35+08:00,2.64,457,12,0,0,1.146,0.416,0,-1.317,0
2026-07-06T12:10:20+08:00,6.65,167,12,0,2,1.063,1.313,0,0.707,0
2026-07-06T12:34:58+08:00,0.74,34,12,0,1,1.064,0.09,0,0.845,0
2026-07-06T12:36:59+08:00,7.09,170,12,0,3,1.126,1.975,0,0.432,0
2026-07-06T13:10:42+08:00,7.39,412,13,0,0,1.138,0.406,0,-2.08,0
2026-07-06T13:12:14+08:00,10.28,563,13,0,3,1.028,1.709,0,-1.111,0
2026-07-06T13:24:50+08:00,2.04,24,13,0,1,1.045,0.669,0,0.402,0
2026-07-06T13:36:03+08:00,1.1,66,13,0,1,1.085,0.075,0,-0.93,0
2026-07-06T13:46:12+08:00,1.76,84,13,0,0,1.076,0.312,0,-0.646,0
2026-07-06T14:34:13+08:00,0.31,997,14,0,3,1.097,0.015,0,0.098,1
2026-07-06T14:52:11+08:00,0.46,2644,14,0,1,1.044,0.007,0,0.115,1
2026-07-06T15:06:00+08:00,3.62,82,15,0,3,1.057,0.831,0,-1.912,0
2026-07-06T15:30:20+08:00,5.83,152,15,0,0,1.112,0.889,0,0.984,0
2026-07-06T16:06:03+08:00,9.78,668,16,0,0,1.046,1.607,0,-2.272,0
2026-07-06T17:02:52+08:00,1.53,53,17,0,1,1.046,0.155,0,2.699,0
2026-07-06T17:08:30+08:00,3.56,86,17,0,1,1.077,0.27,0,-2.011,0
2026-07-06T17:18:07+08:00,1.67,22,17,0,1,1.024,0.502,0,0.516,0
2026-07-06T17:20:33+08:00,2.76,73,17,0,1,1.118,0.845,0,0.578,0
2026-07-06T17:24:23+08:00,11.37,86,17,0,3,1.065,1.306,0,0.709,0
2026-07-06T17:32:34+08:00,2.03,27,17,0,1,1.101,0.699,0,-0.699,0
2026-07-06T17:32:47+08:00,7.42,545,17,0,3,1.028,2.194,0,-0.857,0
2026-07-06T17:40:28+08:00,5.75,91,17,0,2,1.104,1.603,0,-1.499,0
2026-07-06T17:40:42+08:00,1.82,33,17,0,1,1.069,0.527,0,-0.345,0
2026-07-06T17:43:53+08:00,1.31,25,17,0,1,1.049,0.137,0,-0.649,0
2026-07-06T17:55:41+08:00,10.62,605,17,0,3,1.007,2.115,0,-1.444,0
2026-07-06T18:11:23+08:00,2.8,61,18,0,1,1.079,0.691,0,0.005,0
2026-07-06T18:31:10+08:00,8.05,85,18,0,0,1.1,1.96,0,-0.704,0
2026-07-06T18:33:28+08:00,5.52,334,18,0,0,1.028,0.723,0,0.275,0
2026-07-06T18:39:36+08:00,8.17,162,18,0,3,1.1,1.338,0,-1.443,0
2026-07-06T18:56:26+08:00,3.06,13,18,0,1,1.0,0.507,0,0.382,0
2026-07-06T18:57:28+08:00,5.87,429,18,0,0,1.116,1.369,0,0.916,0
2026-07-06T18:59:47+08:00,7.87,118,18,0,3,1.127,1.923,0,2.079,0
2026-07-06T19:02:49+08:00,6.1,94,19,0,0,1.099,0.615,0,0.077,0
2026-07-06T19:15:38+08:00,3.27,78,19,0,1,1.133,0.797,0,1.189,0
2026-07-06T19:15:55+08:00,8.72,119,19,0,0,1.098,1.166,0,2.087,0
2026-07-06T19:46:10+08:00,7.32,89,19,0,0,1.132,2.117,0,1.668,0
2026-07-06T19:56:01+08:00,5.03,112,19,0,2,1.094,0.935,0,-0.199,0
2026-07-06T20:21:20+08:00,7.1,61,20,0,2,1.093,1.619,0,0.592,0
2026-07-06T20:23:10+08:00,9.47,194,20,0,0,1.077,0.631,0,-0.263,0
2026-07-06T20:34:43+08:00,5.65,1057,20,0,3,1.081,1.77,0,1.007,0
2026-07-06T20:38:20+08:00,2.3,18,20,0,1,1.141,0.556,0,-0.107,0
2026-07-06T20:44:07+08:00,0.18,2351,20,0,2,1.158,0.005,0,-0.089,1
2026-07-06T20:46:04+08:00,6.49,102,20,0,0,1.016,0.99,0,0.05,0
2026-07-06T20:56:02+08:00,7.68,136,20,0,0,1.07,2.122,0,-0.715,0
2026-07-06T21:01:35+08:00,6.8,341,21,0,0,1.045,2.003,0,-2.334,0
2026-07-06T21:19:02+08:00,5.65,161,21,0,0,1.135,0.962,0,1.087,0
2026-07-06T21:24:54+08:00,0.3,3626,21,0,1,1.067,0.005,0,-0.044,1
2026-07-06T21:57:07+08:00,3.72,24,21,0,2,1.013,0.704,0,-1.329,0
2026-07-06T21:59:55+08:00,4.95,113,21,0,2,1.114,0.673,0,-0.174,0
2026-07-06T22:01:45+08:00,2.55,144,22,0,1,1.102,0.173,1,-0.69,0
2026-07-06T22:52:07+08:00,2.18,80,22,0,1,1.02,0.681,1,-0.873,0
2026-07-06T22:57:48+08:00,3.85,72,22,0,1,1.079,1.018,1,0.925,0
2026-07-06T23:23:10+08:00,2.26,42,23,0,1,1.081,0.582,1,-0.071,0
2026-07-06T23:27:03+08:00,12.62,1440,23,0,3,1.013,1.822,1,0.136,0
2026-07-06T23:36:45+08:00,0.31,2336,23,0,1,1.083,0.004,1,0.02,1
2026-07-06T23:38:37+08:00,0.27,3090,23,0,3,1.092,0.013,1,-0.144,1
2026-07-06T23:45:44+08:00,3.69,402,23,0,2,1.085,0.698,1,-0.607,0
2026-07-07T00:26:00+08:00,10.19,456,0,1,3,1.035,0.454,1,-0.046,2
2026-07-07T00:51:50+08:00,18.73,282,0,1,2,1.102,0.314,1,-0.286,2
2026-07-07T04:12:45+08:00,19.18,736,4,1,2,1.001,0.679,1,0.106,2
2026-07-07T04:21:28+08:00,0.49,1138,4,1,3,1.068,0.023,1,-0.185,1
2026-07-07T04:29:52+08:00,2.45,11,4,1,1,1.146,0.167,1,-0.811,0
2026-07-07T06:16:09+08:00,2.38,96,6,1,1,1.066,0.481,0,-1.596,0
2026-07-07T06:20:36+08:00,7.05,40,6,1,2,1.076,0.592,0,0.243,0
2026-07-07T06:30:04+08:00,1.59,71,6,1,1,1.064,0.123,0,-1.371,0
2026-07-07T06:34:52+08:00,7.74,783,6,1,3,1.098,0.786,0,0.186,0
2026-07-07T07:00:39+08:00,4.44,171,7,1,0,1.094,0.378,0,1.911,0
2026-07-07T07:04:26+08:00,4.37,35,7,1,2,1.023,0.721,0,2.177,0
2026-07-07T07:06:08+08:00,7.91,887,7,1,3,1.096,2.148,0,1.875,0
2026-07-07T07:28:21+08:00,4.17,91,7,1,2,1.055,0.22,0,-1.681,0
2026-07-07T07:28:55+08:00,5.1,62,7,1,0,1.002,1.051,0,0.217,0
2026-07-07T07:35:20+08:00,2.78,100,7,1,1,1.11,0.191,0,-2.667,0
2026-07-07T07:37:44+08:00,6.4,305,7,1,3,1.041,0.674,0,1.388,0
2026-07-07T07:46:57+08:00,0.86,25,7,1,1,1.103,0.156,0,0.037,0
2026-07-07T07:55:46+08:00,8.0,57,7,1,0,1.01,2.406,0,-1.237,0
2026-07-07T08:03:37+08:00,7.93,794,8,1,3,1.099,1.555,0,-1.835,0
2026-07-07T08:04:11+08:00,11.59,749,8,1,0,1.033,2.913,0,-0.532,0
2026-07-07T08:13:23+08:00,8.93,2259,8,1,3,1.082,2.372,0,-0.557,0
2026-07-07T08:19:32+08:00,6.7,222,8,1,2,1.036,0.618,0,-1.368,0
2026-07-07T08:21:41+08:00,3.38,162,8,1,1,1.084,0.305,0,-0.787,0
2026-07-07T08:39:40+08:00,2.77,56,8,1,0,1.077,0.814,0,1.293,0
2026-07-07T08:48:49+08:00,3.55,223,8,1,0,1.084,0.918,0,0.8,0
2026-07-07T08:52:25+08:00,3.64,13,8,1,1,1.009,1.035,0,1.274,0
2026-07-07T09:00:43+08:00,0.77,12,9,1,1,1.05,0.049,0,-0.626,0
2026-07-07T09:10:45+08:00,8.24,212,9,1,0,1.04,2.574,0,1.656,0
2026-07-07T09:11:52+08:00,9.72,1513,9,1,3,1.029,0.533,0,1.655,0
2026-07-07T09:31:38+08:00,2.8,15,9,1,1,1.124,0.858,0,1.332,0
